Donor1_Day07_P1_Rep1	Donor1_Day07_P2_Rep1	Donor1_Day07_P3_Rep1	Donor1_Day07_P4_Rep1	Donor1_Day14_P5_Rep1	Donor1_Day14_P6_Rep1	Donor1_Day14_P7_Rep1	Donor1_Day14_P8_Rep1	Donor1_Day15_P5_Rep2	Donor1_Day15_P6_Rep2	Donor1_Day15_P7_Rep2	Donor1_Day15_P8_Rep2	Donor2_Day06_P1_Rep2	Donor2_Day06_P2_Rep2	Donor2_Day06_P3_Rep2	Donor2_Day06_P4_Rep2	Donor3_Day07_P1_Rep3	Donor3_Day07_P2_Rep3	Donor3_Day07_P3_Rep3	Donor3_Day07_P4_Rep3	Donor3_Day14_P5_Rep3	Donor3_Day14_P5_Rep4	Donor3_Day14_P6_Rep3	Donor3_Day14_P6_Rep4	Donor3_Day14_P7_Rep3	Donor3_Day14_P7_Rep4	Donor3_Day14_P8_Rep3	Donor3_Day14_P8_Rep4	genes
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-22D3.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CBLN1
0	0	2	0	0	0	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	RP11-491F9.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-491F9.8
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-491F9.6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-491F9.5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	C16orf78
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-189E14.5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RP11-189E14.3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-189E14.4
0	0	0	2	0	4	0	0	0	0	7	0	0	0	0	1	7	0	1	0	0	0	0	0	0	0	0	3	ZNF423
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-305A4.3
547	55	638	23	286	776	372	426	151	393	131	450	328	440	62	52	88	324	448	45	38	26	567	452	398	156	381	343	CNEP1R1
0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-429P3.3
35	8	51	1	4	159	238	189	3	170	157	182	8	34	2	2	4	4	14	1	0	0	151	127	202	177	148	114	HEATR3
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	RP11-429P3.5
172	171	144	168	221	182	222	273	253	205	143	351	152	260	223	62	132	333	140	150	198	152	318	178	247	391	194	186	PAPD5
272	109	376	174	43	1262	751	2062	49	1237	405	1063	11	227	118	73	87	38	66	153	198	155	1600	1218	1937	439	1097	1494	ADCY7
422	104	385	54	325	351	569	449	292	316	250	284	371	391	178	97	166	368	486	96	100	67	430	338	420	408	254	362	BRD7
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-21B23.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-21B23.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-21B23.3
0	0	1	0	0	16	18	3	0	3	5	2	0	0	0	0	0	0	0	0	0	0	7	0	5	2	2	1	NKD1
0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	RP11-401P9.1
0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-401P9.6
0	0	0	0	0	17	22	4	0	3	3	1	0	0	0	0	0	0	0	0	0	0	4	1	5	0	0	0	RP11-401P9.4
0	0	0	0	0	23	10	0	0	1	7	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	RP11-401P9.5
19	0	37	14	6	2918	1398	241	10	551	950	277	1	5	15	7	3	6	17	0	2	0	359	87	462	257	77	63	SNX20
2	3	4	0	0	257	65	0	0	7	140	0	0	1	0	0	0	0	2	0	0	0	8	0	0	5	0	0	NOD2
0	4	2	0	0	10	7	0	0	0	8	0	0	1	0	4	2	1	2	9	5	7	0	0	0	1	0	0	RP11-327F22.2
0	0	0	0	0	2	3	0	0	0	1	0	0	0	0	0	0	0	2	3	0	0	1	0	0	0	0	0	RP11-327F22.1
569	2026	740	1335	368	1297	1027	579	605	292	667	391	602	468	1013	1029	1215	543	748	2038	929	1247	479	340	429	218	311	443	CYLD
3	2	7	9	0	6	4	1	3	1	1	2	2	3	6	5	3	2	6	12	0	2	5	0	0	0	1	1	RP11-327F22.4
0	7	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	1	0	0	0	0	0	0	RP11-327F22.5
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	CTD-2034I21.1
1	0	4	1	0	1	1	0	1	0	1	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	CTD-2034I21.2
0	0	1	0	0	6	1	0	0	0	0	0	0	2	0	0	1	2	7	0	0	0	0	0	0	0	0	0	RP11-883G14.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-883G14.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-883G14.3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-883G14.4
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SALL1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AC009166.5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-437L7.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-7O14.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	C16orf97
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-152O14.4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LINC00919
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-152O14.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-142G1.3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-142G1.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-142G1.2
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TOX3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CASC16
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-297L17.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-297L17.3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-297L17.4
7	0	0	0	0	7	2	10	3	7	6	4	0	0	1	0	0	0	2	0	0	0	7	9	9	6	5	5	RP11-467J12.4
1189	427	1401	424	896	1790	1916	1803	972	1295	1346	1434	963	1261	973	416	662	1103	1298	356	457	178	1778	1172	1372	1698	1109	1302	CHD9
1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	1	0	2	0	0	3	0	0	0	RP11-44F14.2
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	RP11-44F14.8
2135	957	3384	883	1224	1846	2482	3186	1156	1141	693	1713	1361	1681	1050	1235	948	1415	2922	1182	1007	1101	1559	1144	2899	829	1543	2465	RBL2
35	17	36	14	17	89	115	29	15	29	30	33	12	14	10	1	1	4	20	15	5	8	33	14	49	18	21	45	AKTIP
41	0	90	0	15	205	211	314	2	306	76	168	20	46	0	2	8	13	19	4	5	0	329	183	300	138	174	210	RPGRIP1L
657	25	779	23	233	1563	1309	1758	132	1378	347	1039	242	468	38	38	60	251	381	7	35	23	1695	1138	1700	521	814	1339	FTO
3	0	1	0	0	10	11	6	4	8	3	2	1	1	1	0	0	3	0	0	0	0	7	12	7	4	0	5	RP11-357N13.3
14	0	11	0	7	22	48	17	3	13	6	8	6	7	3	2	0	3	9	0	1	0	13	21	7	10	5	8	RP11-357N13.2
1	0	4	0	0	3	14	9	6	3	0	4	1	1	0	0	0	0	2	0	0	1	11	1	6	6	2	1	RP11-357N13.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-324D17.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-324D17.1
0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IRX3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-434E6.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-1136G4.1
358	1	353	4	201	253	208	147	90	97	38	95	188	233	41	38	42	160	332	2	17	13	104	77	110	50	78	138	CRNDE
0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IRX5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CTD-3032H12.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CTD-3032H12.1
0	0	0	0	0	3	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-26L20.3
0	0	0	0	0	1	7	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	IRX6
0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-26L20.4
0	1	0	0	1	815	1600	8	0	11	218	1	2	0	4	5	15	6	6	49	1	0	1	0	2	18	1	4	MMP2
0	0	0	0	0	15	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-212I21.2
5	0	6	19	6	3937	2801	108	8	194	1478	141	4	11	12	11	11	11	5	5	13	17	98	35	258	442	47	33	LPCAT2
0	0	0	0	5	98	195	3	0	2	185	3	1	0	4	2	1	3	2	1	0	1	6	2	0	52	0	0	RP11-212I21.4
1	0	0	0	0	24	62	0	0	0	21	0	0	0	0	0	0	0	1	0	0	2	1	1	0	0	0	0	CAPNS2
0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	21	0	0	0	0	0	0	0	0	SLC6A2
0	0	0	0	0	3	13	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CES1
2	0	3	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	CES5A
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-461O7.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-355E10.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CTD-2050B12.1
3	1	2	2	0	0	3	0	0	1	1	0	6	1	0	6	1	1	6	0	2	0	0	0	0	0	1	2	GNAO1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	CTD-2050B12.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	RP11-441F2.5
945	1372	884	1525	941	699	1031	733	1425	494	425	752	1215	928	1536	754	964	1394	1482	1354	1671	1480	584	530	718	626	482	689	AMFR
8	4	1	1	6	3	11	3	2	9	0	2	5	8	3	3	2	10	6	2	3	6	3	3	2	1	0	2	RP11-413H22.2
5792	344	6783	226	1895	6568	4523	9513	962	7153	839	5279	2428	3843	431	510	577	2207	4007	323	172	219	10123	6989	8726	1883	4671	7217	NUDT21
1043	134	1215	57	303	1551	1292	2831	123	2017	325	1582	369	656	82	121	106	281	510	129	57	89	2665	1815	2824	802	1217	1992	OGFOD1
265	42	306	2	67	613	691	1177	28	757	140	596	45	150	26	18	34	94	100	35	12	8	893	521	1167	241	481	949	BBS2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MT4
0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	MT3
462	4066	499	872	119	2377	1764	1341	128	1339	1323	862	299	228	411	1492	1889	100	423	4560	643	849	1804	1208	1415	1010	661	1093	MT2A
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-249C24.10
88	20	95	1	15	354	156	516	2	351	265	307	11	32	5	5	12	4	11	19	2	0	623	434	410	386	197	427	MT1E
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AC026461.1
0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	MT1M
0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MT1A
0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	MT1B
1	0	6	2	1	576	490	32	0	36	836	37	0	0	0	0	0	2	0	0	0	0	44	26	25	134	14	15	MT1F
3	3	6	0	1	125	48	364	0	259	92	293	0	5	0	1	0	0	0	6	0	0	571	367	247	226	234	261	MT1G
2	0	0	0	0	2	0	17	0	10	3	14	0	0	0	0	0	0	0	0	0	0	23	12	12	10	19	10	MT1H
50	2	48	9	9	534	419	653	1	501	401	466	1	33	0	11	1	2	20	9	0	3	596	321	646	373	261	348	MT1X
2	0	4	0	3	0	2	4	2	15	0	2	2	0	1	3	0	0	5	0	0	0	8	6	2	3	2	1	RP11-343H19.1
4204	147	4844	107	1077	4536	3119	9252	622	6099	581	4382	1670	2192	255	397	379	1172	2521	97	100	70	8666	5695	8637	1185	4027	7127	NUP93
1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SLC12A3
2242	3077	2394	1668	700	3182	1464	1901	474	1664	306	944	906	1837	919	1179	1226	1156	1125	2861	1062	2124	2609	2275	1698	365	1177	1906	HERPUD1
0	5	0	0	0	34	8	0	0	1	2	2	2	1	0	1	0	1	1	3	0	16	0	2	0	5	4	2	CETP
592	91	596	53	252	1596	1251	407	299	310	1036	146	914	264	283	343	464	412	933	80	51	15	552	772	281	188	219	526	NLRC5
5	0	3	0	1	8	3	0	2	0	2	0	7	0	0	0	2	1	4	0	0	0	0	1	3	2	1	0	RP11-322D14.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-407G23.1
3	9	0	0	0	51	259	0	3	0	163	8	6	1	1	2	9	3	2	2	0	0	6	1	1	32	0	1	CPNE2
3223	544	3505	431	1276	2875	2314	3505	1082	2422	882	1997	2006	1908	788	641	823	1618	2697	512	425	399	3452	2449	3358	1028	1671	2896	FAM192A
1612	1312	1769	639	689	1277	1005	2336	657	1266	268	1278	1010	1069	601	856	1036	852	1447	1386	593	841	2352	1553	2064	412	1127	1901	RSPRY1
538	180	652	152	450	1055	731	984	447	740	191	703	392	562	278	167	185	639	646	175	145	153	867	590	982	328	541	752	ARL2BP
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-407G23.3
2	0	5	0	0	9	1	7	0	23	0	6	0	0	0	0	0	0	1	0	3	0	4	14	21	6	3	5	PLLP
0	0	0	0	0	12	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	CCL22
0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	1	CX3CL1
0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	CCL17
1384	331	1597	172	347	2196	1690	5301	224	3466	195	2536	565	761	231	252	282	477	896	286	200	220	4282	2559	5613	708	1894	3074	CIAPIN1
1703	302	1845	236	552	1725	1710	4359	466	2475	252	1824	952	1001	336	422	359	783	1311	339	203	192	3282	2119	3888	667	1477	3190	COQ9
841	541	976	346	258	1551	1089	2454	161	1858	93	1317	343	595	187	233	247	342	463	453	246	507	2423	1425	2534	292	1083	1646	POLR2C
1	0	2	0	0	30	34	7	3	6	21	4	2	4	1	0	1	1	3	0	4	6	9	1	9	8	1	0	DOK4
0	0	0	0	0	3	15	1	0	2	6	0	1	0	0	0	0	0	0	4	0	0	2	0	6	2	0	3	CCDC102A
0	0	0	0	1	540	595	2	0	13	290	5	0	3	5	2	0	1	0	10	1	0	2	1	11	67	1	1	GPR114
208	32	224	27	53	1026	817	2353	41	2198	76	1578	61	216	51	94	89	68	112	24	35	27	2736	1282	2585	529	1108	1255	GPR56
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-405F3.5
0	3	7	5	2	2622	1031	0	4	5	1596	8	0	1	4	3	1	4	1	0	1	0	19	12	2	146	3	1	GPR97
0	0	0	0	0	12	12	0	0	0	13	2	0	1	1	0	0	0	0	0	0	0	2	0	1	4	1	0	RP11-405F3.4
1	0	2	0	2	51	42	12	1	17	7	4	1	2	0	0	0	2	0	0	0	0	8	2	12	6	3	5	CCDC135
919	750	1066	582	356	1884	1907	2051	306	1505	254	1108	415	559	305	303	394	340	593	677	430	763	1681	933	2380	347	786	1508	KATNB1
9	9	8	1	7	390	348	22	5	60	207	98	5	7	5	2	1	6	4	16	5	8	32	17	57	140	24	17	KIFC3
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CTD-2600O9.1
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CNGB1
0	1	0	0	0	8	13	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	3	0	TEPP
53	11	79	26	58	284	216	198	17	94	100	117	28	71	20	15	11	47	44	11	12	45	164	103	262	76	111	139	ZNF319
1214	339	1366	171	542	2835	2161	2996	510	2347	790	1866	745	735	271	298	321	639	1092	226	215	266	2883	1693	3234	858	1305	1973	USB1
0	0	0	0	0	24	35	26	0	12	75	21	0	0	0	0	0	0	0	0	0	0	17	6	33	51	8	13	MMP15
944	1181	1139	843	355	1438	1064	1595	279	1158	198	938	573	573	413	499	705	405	793	1152	627	878	1573	1079	1802	253	641	1227	C16orf80
2	1	3	0	1	3	2	3	1	1	2	0	2	1	1	0	0	4	4	1	2	3	2	1	1	1	2	0	CTB-134F13.1
8	1	13	1	5	10	6	15	3	8	1	3	3	7	2	0	3	4	16	0	2	0	8	5	8	2	5	10	RP11-459F6.3
1940	420	2216	259	664	929	2075	4481	573	958	438	2042	1042	1365	415	462	651	940	1480	423	341	174	1336	844	4153	950	1736	2878	CSNK2A2
0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	RP11-459F6.1
35	4	56	3	10	84	96	426	12	241	7	205	9	17	3	4	9	18	7	5	5	2	270	184	370	34	175	321	CCDC113
0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	PRSS54
1043	29	1036	10	352	857	526	1351	129	1075	154	629	384	676	49	70	68	322	629	10	14	0	1423	1076	1223	258	596	1172	GINS3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-481J2.1
6	0	3	0	0	1	2	3	1	1	0	0	4	4	1	0	0	2	1	0	0	0	1	3	3	0	0	6	RP11-481J2.2
4	1	5	0	1	14	15	6	0	20	4	13	1	0	1	0	4	0	1	5	0	0	15	1	10	19	8	8	NDRG4
74	7	93	10	29	224	298	277	33	292	55	234	16	70	7	1	8	49	66	10	9	7	322	125	332	178	131	233	SETD6
10279	2447	11823	1355	3783	7105	7197	15329	2723	9120	1924	8187	5089	7018	1976	1851	2397	4682	6995	2158	1358	1657	13012	9039	13517	3522	7484	12250	CNOT1
427	698	474	406	207	666	565	1682	433	923	242	766	367	388	569	460	531	434	415	531	476	433	1222	709	1730	451	675	1257	SLC38A7
2380	110	2843	45	526	3620	3105	9948	267	6983	487	4770	695	1542	100	133	127	642	895	47	38	25	8667	4580	9973	1916	3592	6205	GOT2
0	0	0	0	0	0	2	2	0	2	1	1	0	0	0	0	0	0	1	0	0	0	1	1	2	0	0	3	RP11-410D17.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-700H13.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-105C20.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-430C1.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-354I13.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-354I13.1
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	CDH8
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	CTC-420A11.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AC009110.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-368L12.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-2K6.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-370P15.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-21L1.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-744D14.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AC012322.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-467L24.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-439I14.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CDH11
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-95H3.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-256I9.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-256I9.3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LINC00922
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-351A20.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-351A20.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-513N24.1
0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CDH5
0	0	0	0	0	5	6	1	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	2	1	0	LINC00920
0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	BEAN1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CTD-2258A20.5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-403P17.5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AC132186.1
25	2	24	7	14	98	150	71	27	33	86	52	14	24	16	1	0	25	14	2	3	0	47	41	57	53	38	64	TK2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-403P17.3
0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	Y_RNA
23	2	23	0	26	171	131	92	20	59	124	123	12	37	4	1	0	25	27	1	0	3	118	57	56	117	82	76	CKLF
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	CKLF-CMTM1
4	0	3	0	1	21	24	8	1	8	27	3	0	0	0	1	2	0	8	0	0	0	10	2	7	4	5	5	CMTM1
0	4	0	0	0	7	2	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	3	CMTM2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-403P17.2
0	5	0	0	2	222	364	3	3	17	243	9	1	0	1	0	2	1	2	17	0	0	9	5	15	76	2	0	CMTM3
10	12	6	1	10	34	101	32	0	45	26	15	8	2	0	0	1	6	4	0	0	6	19	18	33	20	4	9	CMTM4
1112	1529	1247	812	462	855	790	1388	585	910	241	983	880	768	693	669	861	779	1187	1375	799	952	1484	1003	1226	365	840	1269	DYNC1LI2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-63M22.2
8	6	16	3	7	12	19	3	12	1	8	2	13	10	6	6	8	8	21	8	12	12	3	5	5	8	3	4	RP11-63M22.1
