NC7_1_S11	NC7_2_S12	NC7_3_S13	TMCC_6_1_S14	TMCC_6_2_S15	TMCC_9_2_S16	TMCC_9_3_S17	genes
0	0	0	0	0	0	0	RP11-944C7.1
13	12	7	3	7	8	8	EFCAB11
26	11	28	20	25	24	33	TDP1
0	0	0	0	0	0	0	KCNK13
178	185	190	177	170	181	166	PSMC1
31	57	38	41	44	37	46	NRDE2
278	228	212	199	211	199	210	CALM1
0	0	0	0	1	0	0	RP11-471B22.2
0	0	0	0	0	0	0	RP11-1078H9.1
0	0	0	0	0	0	0	LINC00642
0	0	0	0	0	0	0	RP11-1078H9.6
0	2	0	0	1	2	0	TTC7B
0	0	0	0	0	0	0	RP11-1078H9.2
0	0	0	0	0	0	0	RP11-1078H9.5
0	0	0	0	0	0	0	RP11-661G16.1
0	0	0	0	0	0	0	RP11-661G16.2
0	0	0	0	1	0	0	CTD-3035D6.2
13	18	5	10	12	16	17	RPS6KA5
43	52	48	26	29	35	38	C14orf159
2	4	3	1	6	8	4	GPR68
0	0	0	0	0	0	0	CTD-2547L24.3
0	0	1	2	3	1	0	CTD-2547L24.4
48	37	36	47	58	37	50	CCDC88C
0	1	0	0	0	0	0	RP11-895M11.3
214	120	91	100	118	121	156	SMEK1
0	0	0	0	0	0	0	AL133373.1
0	0	0	0	0	0	0	CATSPERB
0	0	0	0	0	0	0	TC2N
0	0	0	0	0	0	0	FBLN5
306	200	211	191	195	220	268	TRIP11
319	276	225	273	317	281	295	ATXN3
335	365	331	367	357	362	349	NDUFB1
670	484	443	456	453	452	559	CPSF2
0	0	0	0	0	0	0	RP11-472N19.3
0	0	0	0	0	0	0	SLC24A4
5	5	7	3	1	6	2	RIN3
2	1	0	1	0	0	1	LGMN
474	392	354	405	399	373	451	GOLGA5
0	0	0	0	0	0	0	RP11-862G15.1
0	0	0	0	0	0	0	RP11-862G15.2
0	0	0	0	0	0	0	CHGA
66	74	68	79	95	58	70	ITPK1
0	2	0	0	0	0	0	ITPK1-AS1
287	232	186	212	209	225	228	MOAP1
28	14	17	31	18	17	17	TMEM251
0	0	0	0	0	0	0	RP11-371E8.4
8	6	6	3	4	6	7	C14orf142
99	74	56	71	81	75	67	UBR7
145	103	95	84	117	123	85	BTBD7
2	2	0	0	0	0	0	UNC79
0	0	0	0	0	0	0	COX8C
0	0	0	0	0	0	0	PRIMA1
0	0	0	0	0	0	0	FAM181A
0	0	1	0	0	0	0	ASB2
0	0	0	0	0	0	0	RP11-131H24.4
1	2	3	2	1	1	2	OTUB2
1812	2213	1851	1902	1989	1946	1931	DDX24
33	46	38	47	26	34	52	IFI27L1
2134	2836	2635	2617	2617	2411	2239	IFI27
41	38	40	33	42	40	26	IFI27L2
0	0	0	0	1	0	0	PPP4R4
0	0	0	0	0	0	0	SERPINA10
0	0	0	0	0	0	0	SERPINA6
0	0	0	0	0	0	0	SERPINA1
0	0	0	0	0	0	0	RP11-349I1.2
0	0	0	0	0	0	0	SERPINA11
0	0	0	0	0	0	0	SERPINA9
0	0	0	0	0	0	0	SERPINA12
0	0	0	0	0	0	0	SERPINA4
0	0	0	0	0	0	0	SERPINA5
0	0	0	0	0	0	0	RP11-986E7.7
0	0	0	0	0	0	0	SERPINA3
0	0	0	0	0	0	0	GSC
0	0	0	0	0	0	0	RP11-991C1.1
0	0	0	0	0	0	0	RP11-991C1.2
28	36	18	26	31	12	35	DICER1
3	1	1	1	0	6	6	DICER1-AS1
4	0	2	0	0	0	1	CLMN
0	0	0	0	0	0	0	RP11-725G5.2
114	86	74	88	90	63	89	LINC00341
356	339	250	332	410	295	320	SYNE3
1	3	3	3	1	4	0	RP11-1070N10.3
109	81	81	68	88	79	88	SNHG10
653	494	465	447	486	456	566	GLRX5
10	5	2	17	5	8	5	RP11-1070N10.4
0	0	0	0	0	0	0	RP11-1070N10.5
0	0	0	0	0	0	0	RP11-1070N10.7
0	0	0	0	0	0	0	TCL1B
0	0	0	0	0	0	0	TCL1A
0	0	0	0	0	0	0	RP11-164H13.1
0	0	0	0	0	0	0	RP11-185P18.2
0	0	0	0	0	0	0	LINC00617
0	0	0	0	0	0	0	C14orf132
0	0	0	0	0	0	0	BDKRB2
0	0	0	0	0	0	0	RP11-404P21.8
0	0	0	0	0	0	0	RP11-404P21.1
0	0	0	0	0	0	0	BDKRB1
0	0	0	0	0	0	0	RP11-404P21.3
0	0	1	0	1	0	1	DKFZP434O1614
646	511	528	473	502	491	563	ATG2B
451	259	282	224	219	239	284	GSKIP
67	59	41	46	30	43	48	AK7
3	10	5	1	1	6	4	RP11-872J21.3
691	482	395	338	402	480	582	PAPOLA
0	0	0	0	0	0	0	RP11-433J8.1
0	0	0	0	0	0	0	RP11-433J8.2
250	186	157	148	193	197	241	VRK1
0	1	0	3	0	3	1	LINC00618
0	0	0	0	0	0	0	RP11-907D1.1
0	0	0	0	0	0	0	RP11-907D1.2
0	0	0	0	0	0	0	RP11-359N5.1
0	0	0	0	0	0	0	CTD-2506J14.1
0	0	0	0	0	0	0	RP11-76E12.1
0	0	0	0	0	0	0	RP11-204N11.1
0	0	0	0	0	0	0	RP11-204N11.2
0	0	0	0	0	0	0	C14orf64
0	0	0	0	0	0	0	RP11-61O1.1
0	0	0	0	0	0	0	RP11-61O1.2
0	0	0	0	0	0	0	RP11-1082A3.1
0	0	0	0	0	0	0	C14orf177
0	0	0	0	0	0	0	AL132796.1
0	0	0	0	0	0	0	RP11-1127D7.1
0	0	0	0	0	0	0	AL162151.4
1	0	0	0	0	0	0	BCL11B
0	0	0	0	0	0	0	AL109767.1
0	0	0	0	0	0	0	CTD-2200A16.1
149	148	139	117	165	149	157	SETD3
326	289	216	223	195	217	302	CCNK
1	4	4	4	4	3	2	CCDC85C
0	0	0	0	0	0	0	RP11-688G15.3
0	1	2	0	0	1	0	RP11-543C4.1
0	0	1	0	2	0	0	HHIPL1
0	0	0	0	0	0	1	CYP46A1
0	0	0	0	0	0	0	RP11-543C4.3
72	103	76	76	113	88	72	EML1
4	8	4	3	6	7	3	EVL
0	0	0	0	0	0	0	RP11-436M15.3
0	0	0	0	0	0	0	CTD-2376I20.1
1	5	1	3	2	2	0	DEGS2
0	3	1	2	0	2	1	RP11-638I2.4
545	401	379	363	416	292	406	YY1
0	1	3	1	1	3	2	SLC25A29
0	0	0	0	0	0	0	RP11-638I2.6
0	0	0	1	1	0	0	SLC25A47
4112	4196	3427	3965	4509	4037	3849	WARS
0	0	0	0	0	0	0	RP11-638I2.8
0	0	0	1	0	1	0	RP11-638I2.9
202	273	184	229	260	231	202	WDR25
1	0	0	0	0	0	0	BEGAIN
0	0	0	0	0	0	0	CTD-2062F14.3
0	0	0	0	0	0	0	LINC00523
0	0	0	0	0	0	0	RP11-566J3.2
0	0	0	0	0	0	0	DLK1
0	0	0	0	0	0	0	RP11-566J3.4
0	0	0	0	1	0	0	MEG3
0	0	0	0	0	0	0	AL117190.2
0	0	0	0	0	0	0	RP11-123M6.2
0	0	0	0	0	0	1	RTL1
0	0	0	0	0	0	0	AL117190.3
0	0	0	0	0	0	0	MEG8
0	0	0	0	0	0	0	AL132709.5
0	0	0	0	0	0	0	AL132709.8
0	0	0	0	0	0	0	RP11-909M7.3
0	0	0	0	0	0	0	MIR381HG
0	0	0	0	0	0	0	MEG9
0	0	0	0	0	0	0	AL132709.1
0	0	0	0	0	0	0	RP11-8L8.2
0	0	0	0	0	0	0	CTD-2561F5.1
0	0	0	0	0	0	0	RP11-168L7.1
0	0	0	0	0	0	0	LINC00524
0	0	0	0	0	0	0	RP11-168L7.3
0	0	0	0	0	0	0	RP11-1029J19.2
0	0	1	0	0	0	0	DIO3OS
0	0	0	0	0	0	0	DIO3
0	0	0	0	0	0	0	RP11-1029J19.4
0	0	0	0	0	0	0	RP11-1029J19.5
0	0	0	0	0	0	0	RP11-796G6.2
675	543	475	454	571	510	561	PPP2R5C
0	2	0	1	2	1	2	CTD-2017C7.2
0	0	0	1	0	0	0	CTD-2017C7.1
6	7	12	5	9	10	10	RP11-1017G21.5
1	0	0	0	1	1	0	RP11-1017G21.6
446	502	490	515	528	473	409	DYNC1H1
0	1	0	0	0	0	0	RP11-1017G21.4
9518	9027	7881	7954	8399	8695	9728	HSP90AA1
289	260	199	207	222	270	251	WDR20
25	30	19	26	14	19	18	MOK
22	19	22	15	17	26	21	ZNF839
313	421	320	337	369	331	347	CINP
131	155	122	136	123	104	107	TECPR2
66	81	50	30	60	63	64	ANKRD9
1	2	0	0	0	0	0	CTD-2555C10.3
232	162	161	164	165	193	228	RCOR1
0	0	0	0	0	0	0	RP11-661D19.3
1	1	4	0	2	2	1	TRAF3
0	0	0	0	1	0	0	AMN
6	7	5	11	4	12	0	CDC42BPB
0	0	0	0	0	0	0	RP11-365N19.2
0	0	0	0	0	0	0	EXOC3L4
0	0	0	1	0	0	0	LINC00677
0	0	0	0	0	1	0	TNFAIP2
0	0	0	0	0	0	0	LINC00605
1	0	0	0	0	1	0	RP11-45P15.4
6450	5053	4773	4351	4681	4794	5706	EIF5
398	411	323	350	397	417	421	MARK3
133	164	145	137	115	122	128	CKB
6	11	6	10	5	12	6	RP11-600F24.7
130	171	119	155	179	121	95	TRMT61A
0	0	0	0	0	1	0	RP11-894P9.2
670	542	500	469	390	490	631	BAG5
28	33	19	25	25	31	35	KLC1
0	0	0	0	0	0	0	RP11-73M18.2
85	84	59	80	78	69	59	APOPT1
33	27	31	37	40	31	44	RP11-894P9.1
2	4	7	5	9	8	3	RP11-73M18.10
36	51	55	51	38	30	39	XRCC3
0	0	0	0	0	1	0	AL049840.1
2	1	1	1	0	2	1	RP11-73M18.9
1889	1873	1689	1774	1773	1766	1917	ZFYVE21
2	0	0	1	3	1	2	PPP1R13B
0	0	0	0	0	0	0	LINC00637
0	0	0	0	0	0	0	CTD-2134A5.4
0	0	0	0	0	0	0	CTD-2134A5.3
812	732	733	660	703	714	785	C14orf2
0	0	0	0	2	1	0	TDRD9
0	1	3	4	1	3	1	RD3L
2	3	4	8	0	5	3	ASPG
0	0	0	0	0	0	0	CTD-2223O18.1
185	178	124	143	151	165	156	KIF26A
0	0	0	0	0	0	0	RP11-260M19.2
0	0	0	0	0	0	2	C14orf144
0	0	0	0	0	0	0	RP11-260M19.1
0	0	0	0	0	0	0	TMEM179
1	0	0	0	0	0	2	C14orf180
0	0	0	0	0	0	0	RP11-614O9.1
0	0	0	0	0	0	0	RP11-982M15.7
0	1	0	0	0	0	0	RP11-982M15.8
1	0	1	0	0	0	0	RP11-982M15.6
220	298	268	306	231	254	244	INF2
0	0	0	1	2	0	1	RP11-982M15.5
0	1	0	2	0	0	0	ADSSL1
244	342	241	288	304	273	247	SIVA1
0	0	0	0	0	0	0	RP11-982M15.2
28	14	7	23	10	15	18	AKT1
0	4	1	1	1	1	0	ZBTB42
0	0	0	0	0	0	0	LINC00638
0	1	0	1	0	0	0	CTD-3051D23.1
0	0	0	0	0	0	0	CTD-3051D23.4
0	2	0	0	2	0	1	CEP170B
0	0	0	0	0	0	0	CTD-3051D23.3
0	0	0	0	0	1	2	PLD4
7	4	3	5	4	22	6	AHNAK2
6	16	8	8	8	3	3	C14orf79
40	56	37	32	67	46	38	CDCA4
0	0	1	0	0	1	1	GPR132
0	0	0	0	0	0	0	RP11-44N21.1
4	5	2	6	6	6	7	JAG2
54	67	52	57	44	53	47	NUDT14
13	13	12	9	15	14	15	BRF1
4	3	8	5	3	9	8	BTBD6
8	12	15	18	25	18	10	PACS2
6	5	1	4	4	3	1	TEX22
2	3	3	2	7	2	1	RP11-521B24.3
18	15	18	15	25	25	24	MTA1
0	0	0	0	0	0	0	RP11-521B24.5
81	82	73	61	80	88	79	CRIP2
1	3	0	0	0	0	0	CRIP1
0	0	0	0	0	0	0	CRIP1.1
7	6	8	5	4	2	1	C14orf80
0	0	0	0	0	0	0	TMEM121
0	0	0	0	0	0	0	AL928742.12
0	0	0	0	1	0	0	RP11-731F5.1
0	0	0	0	0	0	0	RP11-731F5.2
0	0	0	0	0	0	0	AL928768.3
0	0	0	0	0	0	0	AL122127.25
1	0	0	0	0	0	0	KIAA0125
0	0	0	0	0	0	0	ADAM6
0	0	0	0	0	0	0	AB019440.50
0	0	0	2	0	0	0	LINC00226
0	0	0	0	0	0	0	LINC00221
0	1	0	1	1	0	0	RP11-173D3.1
0	0	0	0	0	0	0	RP11-509A17.3
0	0	0	0	0	0	0	GOLGA6L6
0	0	0	0	0	0	0	RP11-403B2.7
0	0	0	0	0	0	0	RP11-403B2.6
0	0	0	0	0	0	0	RP11-403B2.5
0	0	0	0	0	0	0	AC012414.1
0	0	0	0	0	0	0	POTEB2
0	0	0	0	0	0	0	CT60
0	0	0	0	0	0	0	RP11-854K16.3
0	0	0	0	0	0	0	RP11-32B5.7
0	0	0	0	0	0	0	DKFZP547L112
0	0	0	0	0	0	0	POTEB
0	0	0	0	0	0	0	RP11-928F19.5
0	0	0	0	0	0	0	OR4M2
0	0	0	0	0	0	0	OR4N4
0	0	0	0	0	0	0	RP11-2F9.4
0	0	0	0	0	0	0	AC010760.1
0	0	0	0	0	0	0	GOLGA6L1
35	29	13	18	17	30	30	TUBGCP5
9	11	4	2	6	2	9	CYFIP1
284	211	184	186	160	192	222	NIPA2
4	3	7	3	6	2	6	NIPA1
0	0	0	0	0	0	0	GOLGA8I
0	0	0	0	0	0	0	RP11-467N20.5
0	0	0	0	0	0	0	GOLGA8S
0	0	0	0	0	0	0	GOLGA6L2
0	0	0	0	0	0	0	MKRN3
0	0	0	0	0	0	0	RP11-73C9.1
0	0	0	0	0	0	0	MAGEL2
0	0	0	0	0	0	0	NDN
0	0	0	0	0	0	0	RP11-484P15.1
0	0	0	0	0	0	0	PWRN4
0	0	0	0	0	0	0	PWRN2
0	0	0	0	0	0	0	RP11-580I1.1
0	0	0	0	0	0	0	RP11-580I1.2
0	0	0	0	0	0	0	RP11-350A1.2
0	0	0	0	0	0	0	RP11-107D24.2
0	0	0	0	0	0	0	PWRN3
0	0	0	0	0	0	0	PWRN1
1	0	0	0	0	0	0	NPAP1
3	2	4	1	2	2	1	SNRPN
1	0	0	0	0	0	0	SNURF
2	0	0	2	1	3	5	SNURF.1
0	0	0	0	0	0	0	RP11-701H24.3
5	0	0	0	4	5	1	PWAR6
3	5	12	4	1	5	0	SNORD116-20
213	150	114	124	139	151	175	UBE3A
0	0	0	0	0	0	0	AC124997.1
0	0	0	0	0	0	0	ATP10A
0	0	0	0	0	0	0	RP11-2C7.1
0	0	0	0	0	0	0	RP11-1084I9.1
0	0	0	0	0	0	0	RP11-1084I9.2
0	0	0	0	0	0	0	LINC00929
0	0	0	0	0	0	0	AC009878.2
165	142	113	102	136	141	172	GABRB3
0	0	0	0	0	0	0	AC011196.3
0	0	0	0	0	1	0	GABRA5
0	0	0	2	0	1	0	GABRG3
0	0	0	0	0	0	0	AC136896.1
0	0	0	0	0	0	0	RP11-100M12.1
0	0	0	0	0	0	0	RP11-100M12.3
0	0	2	0	0	0	0	RP11-30G8.2
0	0	0	0	0	0	0	RP11-30G8.1
0	0	0	0	0	0	0	OCA2
0	0	0	0	0	0	0	AC090696.2
307	376	257	366	365	410	424	HERC2
0	0	0	0	0	0	0	GOLGA8F
0	0	0	0	0	0	0	GOLGA8G
0	0	0	1	1	0	0	GOLGA8M
0	0	0	0	0	0	0	RP11-578F21.6
0	1	0	0	0	0	0	APBA2
0	0	0	0	0	0	0	RP13-126C7.1
0	0	0	0	0	0	0	FAM189A1
8	4	4	4	3	3	8	NDNL2
0	0	0	0	0	0	0	RP11-300A12.2
0	0	0	0	0	0	0	RP11-680F8.1
837	673	626	609	682	707	693	TJP1
0	0	0	0	0	0	0	RP11-680F8.3
0	0	1	0	3	1	0	RP11-143J24.1
0	0	0	0	0	0	0	CTD-2022H16.1
0	0	0	0	0	0	0	GOLGA8J
0	0	0	0	0	0	0	GOLGA8T
0	0	0	0	0	0	0	RP11-932O9.4
0	0	0	0	0	0	0	AC026150.5
0	0	0	0	0	0	0	RP11-382B18.4
0	1	1	1	0	1	0	CHRFAM7A
0	0	0	0	1	0	0	GOLGA8R
0	0	0	0	0	0	0	AC026150.8
0	0	0	0	0	0	0	GOLGA8Q
0	1	0	0	0	0	0	GOLGA8H
0	0	0	0	0	0	0	RP11-932O9.8
0	0	0	0	0	0	0	RP11-932O9.9
1	0	1	0	2	0	0	RP11-932O9.7
27	22	15	9	14	15	22	ARHGAP11B
0	0	0	0	0	0	2	RP11-932O9.10
142	123	102	105	122	91	96	FAN1
178	179	128	133	175	181	159	MTMR10
0	0	0	0	0	0	0	TRPM1
0	0	0	0	0	0	0	RP11-348B17.1
21	14	22	15	12	18	17	RP11-16E12.1
47	42	34	46	46	37	45	RP11-16E12.2
354	399	334	396	388	346	331	KLF13
0	0	0	0	0	0	0	OTUD7A
1	0	0	1	0	0	0	CHRNA7
0	0	0	0	0	0	0	RP11-717I24.1
0	0	0	0	0	0	0	GOLGA8K
0	0	0	0	0	0	0	AC139426.2
0	0	0	0	0	0	0	GOLGA8O
0	0	0	0	0	1	0	AC135983.2
3	3	7	5	4	7	1	RP11-1000B6.3
0	0	0	1	0	0	0	GOLGA8N
0	0	0	1	0	0	1	AC123768.4
0	0	0	1	0	1	0	RP11-1000B6.5
87	58	46	46	45	61	59	ARHGAP11A
1	1	2	2	4	1	0	SCG5
0	0	0	0	0	0	0	RP11-1000B6.2
0	0	0	0	0	0	0	RP11-758N13.1
0	0	0	0	0	0	0	GREM1
0	0	0	2	5	1	2	FMN1
0	0	0	0	0	0	0	RP11-489D6.2
5	0	0	3	5	1	2	RYR3
0	0	0	0	0	0	0	RP11-3D4.3
0	0	0	0	0	0	0	RP11-3D4.2
2	3	4	4	1	3	3	AVEN
0	0	0	1	0	0	2	CHRM5
549	553	432	507	580	569	552	EMC7
25	32	8	21	21	23	38	PGBD4
179	81	65	95	86	138	134	KATNBL1
1021	956	873	868	945	950	951	EMC4
112	116	109	130	107	128	115	SLC12A6
0	0	0	0	0	0	0	RP11-1084A12.2
885	1105	985	1028	1167	1066	995	NOP10
0	0	0	0	0	0	0	NUTM1
5	1	0	2	3	6	3	LPCAT4
2	6	2	9	6	12	2	GOLGA8A
12	7	7	9	10	12	13	GOLGA8B
1	0	0	0	0	0	0	CTD-2125J1.1
0	0	0	0	0	0	0	GJD2
0	0	0	0	0	0	0	RP11-814P5.1
0	1	1	0	0	0	0	ACTC1
655	540	439	489	529	508	528	AQR
225	154	158	132	137	162	182	ZNF770
0	0	0	0	0	0	0	AC114546.1
0	0	0	0	0	0	0	RP11-463I20.3
0	0	0	0	0	0	0	RP11-463I20.2
0	0	0	0	0	0	0	RP11-323I15.5
242	181	144	185	206	200	199	DPH6
0	0	0	0	3	1	1	DPH6-AS1
1	0	0	0	0	0	0	RP11-184D12.1
0	0	0	0	0	0	0	RP11-684B21.1
0	0	0	0	0	0	0	RP11-475A13.2
0	0	0	0	0	0	0	RP11-475A13.1
28	17	16	15	35	25	21	C15orf41
0	0	0	0	0	0	0	RP11-16L14.2
99	99	76	85	122	112	106	MEIS2
0	0	0	0	0	0	0	RP11-128A17.1
0	0	0	0	0	0	0	RP11-720L8.1
0	0	0	0	0	0	0	TMCO5A
0	0	0	0	0	0	0	RP11-1008C21.1
0	0	0	0	0	0	0	RP11-1008C21.2
0	0	0	0	0	0	0	RP11-346D14.1
28	13	11	5	9	19	28	SPRED1
28	22	28	20	19	27	34	FAM98B
12	8	7	3	10	5	5	RASGRP1
1	0	1	0	2	0	0	RP11-102L12.2
0	0	0	0	1	0	0	RP11-275I4.1
0	0	0	0	0	0	0	RP11-275I4.2
0	0	0	0	0	0	0	C15orf53
0	0	0	0	0	0	0	RP11-326N17.1
0	0	0	0	0	0	0	RP11-624L4.1
0	0	0	0	0	0	0	RP11-62C7.2
0	0	0	0	0	0	0	RP11-265N7.2
0	0	0	0	0	0	0	RP11-265N7.1
0	0	0	0	0	0	0	C15orf54
0	0	0	0	0	0	0	RP11-462P6.1
0	0	0	0	0	0	0	RP11-624L4.2
0	0	0	0	0	0	0	RP11-27M9.1
2	3	0	1	0	0	0	THBS1
0	0	0	0	0	0	0	CTD-2033D15.1
0	0	0	0	0	1	0	FSIP1
5	0	8	4	3	8	8	RP11-37C7.3
737	742	626	601	691	695	703	GPR176
0	0	0	1	0	0	0	RP11-325N19.3
147	136	107	140	90	116	108	EIF2AK4
3350	3488	2862	3171	3301	3269	3383	SRP14
5	2	6	2	12	5	2	SRP14-AS1
0	0	0	0	0	0	0	RP11-521C20.2
10	6	5	11	9	8	7	BMF
0	0	0	0	0	0	0	RP11-521C20.3
116	70	75	71	70	66	65	BUB1B
0	0	0	0	0	3	0	PAK6
0	0	0	0	0	0	0	RP11-133K1.2
0	0	0	0	0	0	0	C15orf56
0	0	0	0	1	1	1	PLCB2
0	0	0	0	0	0	0	ANKRD63
0	0	0	0	0	0	0	PLCB2-AS1
3	3	2	7	4	5	4	RP11-133K1.6
4	5	5	3	8	3	7	LINC00984
0	0	0	2	0	3	3	C15orf52
0	0	0	0	0	0	0	PHGR1
0	0	1	0	1	0	0	DISP2
0	0	0	0	0	0	0	RP11-64K12.4
0	0	0	0	0	0	0	LINC00594
84	90	66	72	75	71	59	KNSTRN
331	389	326	360	316	337	369	IVD
49	80	66	88	73	77	83	BAHD1
0	0	0	0	0	1	0	RP11-64K12.9
0	0	0	0	0	0	0	RP11-64K12.8
1	0	0	0	0	2	3	CHST14
5	2	2	5	4	2	3	RP11-111A22.1
396	373	325	388	430	408	348	C15orf57
80	110	77	74	76	100	66	RPUSD2
101	59	47	52	64	71	59	CASC5
65	72	42	53	66	43	55	RAD51
1038	1214	1038	1073	1140	1117	992	RMDN3
332	501	366	444	471	438	427	GCHFR
46	72	51	48	48	80	60	DNAJC17
0	1	0	3	1	3	3	C15orf62
78	118	99	97	96	127	100	ZFYVE19
2	1	0	0	0	0	0	PPP1R14D
0	0	0	0	0	0	0	RP11-532F12.5
0	0	0	1	0	0	0	SPINT1
1	0	0	0	0	0	0	RHOV
64	90	76	80	74	82	75	VPS18
0	0	0	1	0	1	0	RP11-540O11.1
1	0	0	0	0	0	0	DLL4
1701	2107	1788	2204	2421	2139	2123	CHAC1
101	137	103	136	125	111	133	INO80
0	0	0	0	1	0	0	RP11-540O11.6
1	12	2	1	3	3	1	RP11-540O11.7
0	0	0	0	1	1	0	RP11-540O11.4
0	0	0	0	0	0	0	EXD1
7137	6179	5402	5844	5945	6094	6641	CHP1
91	54	48	53	57	60	40	OIP5
482	373	322	328	315	384	315	NUSAP1
130	102	94	96	105	101	91	NDUFAF1
137	117	105	144	111	125	105	RTF1
0	0	0	0	0	0	0	ITPKA
0	0	0	0	0	0	0	LTK
135	182	157	154	162	160	122	RPAP1
0	0	0	1	1	2	2	TYRO3
0	0	0	0	0	0	0	RP11-380D11.2
324	235	256	282	318	307	337	MGA
4	4	4	3	5	2	3	RP11-107F6.3
40	56	30	19	40	40	31	MAPKBP1
2	2	0	0	0	1	0	AC073657.1
0	0	0	0	0	0	0	RP11-23P13.4
0	0	0	0	0	0	0	PLA2G4B
1	0	0	1	0	0	0	JMJD7
0	2	0	5	0	1	2	JMJD7-PLA2G4B
0	2	0	0	0	0	0	SPTBN5
0	0	0	0	0	0	1	RP11-23P13.6
0	0	0	0	0	0	0	RP11-23P13.7
2	2	0	6	1	1	2	EHD4
0	0	0	0	0	0	0	CTD-2382E5.4
0	0	0	0	0	0	0	CTD-2382E5.1
0	0	0	0	0	0	0	PLA2G4E
0	0	0	0	0	0	0	CTD-2382E5.2
0	0	0	0	0	0	0	PLA2G4D
0	0	0	0	0	0	0	PLA2G4F
663	731	547	710	688	760	638	VPS39
0	0	0	0	1	1	1	RP11-546B15.1
145	113	113	102	150	145	124	TMEM87A
57	55	38	66	39	55	53	GANC
1	1	0	0	2	3	0	CAPN3
670	516	495	606	580	594	628	ZNF106
1730	1525	1360	1489	1522	1583	1815	SNAP23
0	0	0	0	0	0	0	RP11-265N6.1
245	202	164	230	246	238	223	LRRC57
204	133	115	150	150	133	153	HAUS2
0	0	0	0	0	0	0	RP11-265N6.2
1	5	2	5	3	7	5	STARD9
12	30	13	19	41	27	32	CDAN1
43	31	21	28	26	32	32	TTBK2
0	0	0	0	0	0	0	CTD-2036P10.3
589	449	392	394	462	505	545	UBR1
15650	18828	16254	17147	17679	16657	16051	EPB42
24	15	17	20	16	16	16	TMEM62
0	1	0	0	0	0	0	RP11-473C18.3
17197	17412	14708	15305	16367	16286	16741	CCNDBP1
10	13	11	19	15	5	16	TGM5
0	0	1	0	2	0	0	TGM7
0	0	0	0	0	0	0	RP11-402F9.3
30	57	28	39	30	30	26	LCMT2
115	116	84	104	97	95	122	ADAL
126	124	82	110	99	87	136	ZSCAN29
192	170	180	193	201	172	184	TUBGCP4
221	247	191	246	252	243	202	TP53BP1
33	51	52	66	57	44	34	MAP1A
52	87	75	73	56	87	61	PPIP5K1
1	1	0	0	0	0	0	CKMT1B
0	0	0	0	0	0	0	STRC
7	4	4	1	12	4	9	CATSPER2
2	0	1	0	1	1	0	CKMT1A
1150	937	775	836	980	980	996	PDIA3
0	1	0	1	2	2	1	ELL3
0	0	0	0	0	0	0	RP11-296A16.1
4866	6365	5638	5895	6161	5987	5545	SERF2
0	0	0	0	0	0	0	AC018512.1
0	0	0	0	0	0	0	SERINC4
9	2	9	0	8	4	10	HYPK
426	420	386	412	431	423	414	MFAP1
76	49	38	40	54	35	41	WDR76
1	0	2	3	0	4	1	FRMD5
587	418	305	388	408	450	436	CASC4
0	0	0	0	0	0	0	RP11-616K22.2
0	0	0	0	0	0	0	RP11-516C1.1
53	38	27	46	48	54	46	CTDSPL2
1	0	0	0	0	0	0	CTD-2329K10.1
80	59	78	71	64	86	74	EIF3J-AS1
1586	985	860	827	886	990	1202	EIF3J
312	259	197	269	248	301	285	SPG11
0	1	0	0	0	2	0	PATL2
2370	1786	1571	1660	1835	1846	1860	B2M
6	7	4	11	13	11	10	TRIM69
1	5	0	3	2	1	2	CTD-2008A1.1
0	0	0	0	0	0	0	C15orf43
300	338	337	319	378	320	316	SORD
1	0	0	0	0	1	1	RP11-109D20.1
0	0	0	0	0	0	0	RP11-109D20.2
1	1	0	0	0	0	0	DUOX2
0	0	0	0	1	0	0	DUOXA2
0	0	0	0	0	1	0	DUOXA1
2	4	0	5	2	2	1	DUOX1
0	0	0	0	0	0	0	CTD-2651B20.1
2	3	1	1	1	3	0	SHF
0	0	0	0	0	0	0	RP11-519G16.2
0	0	0	0	0	0	0	SNORA11
0	0	1	0	0	0	0	CTD-2651B20.3
0	0	0	0	0	0	0	SLC28A2
0	2	0	1	0	1	0	GATM
19	8	15	9	11	15	11	SPATA5L1
2	0	1	1	0	0	0	C15orf48
0	0	0	0	0	0	0	RP11-519G16.5
0	0	0	0	0	0	0	RP11-519G16.3
0	0	0	0	0	0	1	SLC30A4
0	0	0	0	0	0	0	RP11-96O20.2
864	387	415	407	403	502	562	BLOC1S6
0	0	0	0	0	0	0	RP11-96O20.4
52	52	48	49	73	66	58	SQRDL
0	0	0	0	0	0	0	RP11-718O11.1
0	0	0	0	0	0	0	RP11-627D16.1
0	0	0	0	0	0	0	FKSG62
0	0	0	0	0	0	0	SEMA6D
0	0	0	0	0	0	0	CTD-2050N2.1
0	0	0	0	0	0	0	RP11-142J21.1
0	0	0	0	0	0	0	RP11-552E10.1
0	0	0	0	0	0	0	RP11-198M11.2
0	0	0	0	0	0	0	RP11-208K4.1
0	0	0	0	0	0	0	CTD-2007H18.1
0	0	0	0	0	0	0	SLC24A5
2	1	1	0	2	1	4	MYEF2
0	0	0	0	0	0	0	RP11-605F22.2
0	0	0	0	0	0	0	CTXN2
0	0	0	0	0	0	0	SLC12A1
